	1939.SKBTI.0175	1939.SKBTI022	1939.SKBTI026	1939.SKBTI047	1939.SKBTI051	1939.SKBTI063	1939.SKBTI072	1939.SKBTI.0160	1939.SKBTI.0213.b	1939.SKBTI.0220	1939.SKBTI.0230.b	1939.SKBTI.0245.b	1939.SKBTI.0132	1939.SKBTI.0262.a	1939.SKBTI034	1939.SKBTI.0629	1939.SKBTI.0636	1939.SKBTI.0715	1939.SKBTI.0716	1939.SKBTI045	1939.SKBTI.0961	1939.SKBTI016	1939.SKBTI.0969	1939.SKBTI.0483	1939.SKBTI.0486	1939.SKBTI.0506	1939.SKBTI.0566	1939.SKBTI.0499	1939.SKBTI.0523	1939.SKBTI.0505	1939.SKBTI.0517	1939.SKBTI.0527	1939.SKBTI.0536	1939.SKBTI.0551	1939.SKBTI.0504	1939.SKBTI.0578	1939.SKBTI.0585	1939.SKBTI.0588	1939.SKBTI.0552	1939.SKBTI.0541	1939.SKBTI.0522	1939.SKBTI.0606	1939.SKBTI.0554	1939.SKBTI.0564	1939.SKBTI.0579	1939.SKBTI.0580	1939.SKBTI.0598	1939.SKBTI.0620	1939.SKBTI.0623	1939.SKBTI.0642	1939.SKBTI.0654	1939.SKBTI082.a	1939.SKBTI066.a	1939.SKBTI062.a	1939.SKBTI.0749	1939.SKBTI.0674	1939.SKBTI.0704	1939.SKBTI.0671	1939.SKBTI.0706	1939.SKBTI.0710	1939.SKBTI.0727	1939.SKBTI.0734	1939.SKBTI.0741	1939.SKBTI.0675	1939.SKBTI.0676	1939.SKBTI.0298	1939.SKBTI.0311	1939.SKBTI.0869	1939.SKBTI.0870	1939.SKBTI.0876	1939.SKBTI.0866	1939.SKBTI.0871	1939.SKBTI.0888	1939.SKBTI.0912	1939.SKBTI.0916	1939.SKBTI.0933	1939.SKBTI.0919	1939.SKBTI.0928	1939.SKBTI.0929	1939.SKBTI.0939	1939.SKBTI.0954	1939.SKBTI.0934	1939.SKBTI.0936	1939.SKBTI.0940	1939.SKBTI.0942	1939.SKBTI.0951	1939.SKBTI.0953	1939.SKBTI.0956	1939.SKBTI.0958	1939.SKBTI.0098.a	1939.SKBTI.0112.a	1939.SKBTI.0115.a	1939.SKBTI.0226.a	1939.SKBTI.0245.a	1939.SKBTI.0134.a	1939.SKBTI.0173.a	1939.SKBTI.0272.a	1939.SKBTI.0265.a	1939.SKBTI.0275.a	1939.SKBTI.0256.a	1939.SKBTI.0122.a	1939.SKBTI.0135	1939.SKBTI.0177.a	1939.SKBTI.1345	1939.SKBTI.1346	1939.SKBTI.1349	1939.SKBTI.1350	1939.SKBTI.1351	1939.SKBTI.1354	1939.SKBTI.1061	1939.SKBTI.1062	1939.SKBTI.1063	1939.SKBTI.1065	1939.SKBTI.1066	1939.SKBTI.1098	1939.SKBTI.1099	1939.SKBTI.1116	1939.SKBTI.1117	1939.SKBTI.1130	1939.SKBTI.1134	1939.SKBTI.1138	1939.SKBTI.1155	1939.SKBTI.1165	1939.SKBTI.1177	1939.SKBTI.1188	1939.SKBTI.1174	1939.SKBTI.1206	1939.SKBTI.1209	1939.SKBTI.1248	1939.SKBTI.0966	1939.SKBTI.0983	1939.SKBTI.1229	1939.SKBTI.0971	1939.SKBTI.0985	1939.SKBTI.0995	1939.SKBTI.1024	1939.SKBTI.1034	1939.SKBTI.1035	1939.SKBTI.1254	1939.SKBTI.1258	1939.SKBTI.1282	1939.SKBTI.1283	1939.SKBTI.1295	1939.SKBTI.1296	1939.SKBTI.1308	1939.SKBTI.1324	1939.SKBTI.1325	1939.SKBTI.1332	1939.SKBTI.1333	1939.SKBTI.1336	1939.SKBTI.1338	1939.SKBTI.1339	1939.SKBTI.1340	1939.SKBTI.1276	1939.SKBTI.1279	1939.SKBTI.1323	1939.SKBTI.1326	1939.SKBTI.0731.b	1939.SKBTI.0213.a	1939.SKBTI.0746	1939.SKBTI.0444	1939.SKBTI.0204.a	1939.SKBTI.0228.a	1939.SKBTI.0750	1939.SKBTI003.b	1939.SKBTI028	1939.SKBTI009	1939.SKBTI011	1939.SKBTI019	1939.SKBTI024	1939.SKBTI025	1939.SKBTI013	1939.SKBTI033	1939.SKBTI048	1939.SKBTI043	1939.SKBTI050	1939.SKBTI057	1939.SKBTI058	1939.SKBTI062.b	1939.SKBTI066.b	1939.SKBTI059	1939.SKBTI070	1939.SKBTI071	1939.SKBTI074	1939.SKBTI075.b	1939.SKBTI077	1939.SKBTI079	1939.SKBTI092.b	1939.SKBTI095	1939.SKBTI096	1939.SKBTI076.b	1939.SKBTI.0098.b	1939.SKBTI.0112.b	1939.SKBTI.0117	1939.SKBTI.0128	1939.SKBTI.0138	1939.SKBTI.0139	1939.SKBTI.0122.b	1939.SKBTI.0124	1939.SKBTI.0129	1939.SKBTI.0145	1939.SKBTI.0148	1939.SKBTI.0147	1939.SKBTI.0153	1939.SKBTI.0157.b	1939.SKBTI.0159	1939.SKBTI.0162	1939.SKBTI.0149	1939.SKBTI.0158	1939.SKBTI.0170	1939.SKBTI.0174	1939.SKBTI.0177.b	1939.SKBTI.0184	1939.SKBTI.0190	1939.SKBTI.0120	1939.SKBTI.0180	1939.SKBTI.0176	1939.SKBTI.0192	1939.SKBTI.0123	1939.SKBTI.0202	1939.SKBTI.0206	1939.SKBTI.0208	1939.SKBTI.0210	1939.SKBTI.0212	1939.SKBTI.0215	1939.SKBTI.0217	1939.SKBTI.0221	1939.SKBTI.0204.b	1939.SKBTI.0207	1939.SKBTI.0219	1939.SKBTI.0231	1939.SKBTI.0228.b	1939.SKBTI.0232	1939.SKBTI.0234	1939.SKBTI.0238	1939.SKBTI.0242	1939.SKBTI.0246.b	1939.SKBTI.0247	1939.SKBTI.0251	1939.SKBTI.0263	1939.SKBTI.0233	1939.SKBTI.0235	1939.SKBTI.0249	1939.SKBTI.0259	1939.SKBTI.0275.b	1939.SKBTI.0279	1939.SKBTI.0280	1939.SKBTI.0284	1939.SKBTI.0285	1939.SKBTI.0274.b	1939.SKBTI.1094	1939.SKBTI.1092	1939.SKBTI.0974	1939.SKBTI.0981	1939.SKBTI.0984	1939.SKBTI.1002	1939.SKBTI.1003	1939.SKBTI.0967	1939.SKBTI.0963	1939.SKBTI.0976	1939.SKBTI.0994	1939.SKBTI.1021	1939.SKBTI.1038	1939.SKBTI.1051	1939.SKBTI.1053	1939.SKBTI.1056	1939.SKBTI.1146	1939.SKBTI.1054	1939.SKBTI.1272	1939.SKBTI.1289	1939.SKBTI.1291	1939.SKBTI.1344	1939.SKBTI.1292	1939.SKBTI.1343	1939.SKBTI.1244	1939.SKBTI.0544	1939.SKBTI.0513	1939.SKBTI.0550	1939.SKBTI.0562	1939.SKBTI.0607	1939.SKBTI.0610	1939.SKBTI.0617	1939.SKBTI.0647	1939.SKBTI.0737	1939.SKBTI.0865	1939.SKBTI.0867	1939.SKBTI.0868	1939.SKBTI.0877	1939.SKBTI.0881	1939.SKBTI.0882	1939.SKBTI.0884	1939.SKBTI.0889	1939.SKBTI.0890	1939.SKBTI.0891	1939.SKBTI.0363	1939.SKBTI.0885	1939.SKBTI.0878	1939.SKBTI.0883	1939.SKBTI.0886	1939.SKBTI.0893	1939.SKBTI.1068	1939.SKBTI.0201	1939.SKBTI.0264.b	1939.SKBTI089.a	1939.SKBTI.0141.a	1939.SKBTI040	1939.SKBTI.0137	1939.SKBTI.1251	1939.SKBTI.1200	1939.SKBTI.0546	1939.SKBTI.0621	1939.SKBTI.0624	1939.SKBTI.0484	1939.SKBTI.0492	1939.SKBTI.0503	1939.SKBTI.0549	1939.SKBTI.0489	1939.SKBTI.0567	1939.SKBTI.0534	1939.SKBTI.0568	1939.SKBTI.0603	1939.SKBTI.0555	1939.SKBTI.0591	1939.SKBTI.0560	1939.SKBTI.0596	1939.SKBTI.0599	1939.SKBTI.0626	1939.SKBTI.0633	1939.SKBTI.0641.a	1939.SKBTI.0658	1939.SKBTI.0662	1939.SKBTI.0570	1939.SKBTI.0648	1939.SKBTI.0651	1939.SKBTI.0572	1939.SKBTI.0688	1939.SKBTI.0913	1939.SKBTI.0244.a	1939.SKBTI.0287	1939.SKBTI.0150.a	1939.SKBTI.0181	1939.SKBTI.1058	1939.SKBTI.1072	1939.SKBTI.1057	1939.SKBTI.0972	1939.SKBTI.0992	1939.SKBTI.0998	1939.SKBTI.1029	1939.SKBTI.1052	1939.SKBTI.1033	1939.SKBTI.1048	1939.SKBTI.0282.a	1939.SKBTI.0333	1939.SKBTI.0253.a	1939.SKBTI029	1939.SKBTI036	1939.SKBTI039	1939.SKBTI049	1939.SKBTI053	1939.SKBTI064	1939.SKBTI065	1939.SKBTI052	1939.SKBTI086	1939.SKBTI093	1939.SKBTI081	1939.SKBTI094	1939.SKBTI.0164	1939.SKBTI.0150.b	1939.SKBTI.0182	1939.SKBTI.0188	1939.SKBTI.0191	1939.SKBTI.0152	1939.SKBTI.0236	1939.SKBTI.0241	1939.SKBTI.0244.b	1939.SKBTI.0258	1939.SKBTI.0266	1939.SKBTI.0261.b	1939.SKBTI.0250.b	1939.SKBTI.0237	1939.SKBTI.0254.b	1939.SKBTI.1347	1939.SKBTI.0286	1939.SKBTI.0281	1939.SKBTI.0283	1939.SKBTI.1348	1939.SKBTI.1352	1939.SKBTI.1353	1939.SKBTI.1086	1939.SKBTI.1087	1939.SKBTI.1093	1939.SKBTI.1104	1939.SKBTI.1105	1939.SKBTI.1106	1939.SKBTI.1120	1939.SKBTI.1122	1939.SKBTI.1125	1939.SKBTI.1127	1939.SKBTI.1182	1939.SKBTI.1184	1939.SKBTI.1185	1939.SKBTI.1193	1939.SKBTI.1201	1939.SKBTI.1222	1939.SKBTI.1223	1939.SKBTI.1226	1939.SKBTI.1227	1939.SKBTI.1235	1939.SKBTI.1236	1939.SKBTI.1245	1939.SKBTI.0970	1939.SKBTI.1252	1939.SKBTI.1147	1939.SKBTI.1281	1939.SKBTI.1286	1939.SKBTI.1287	1939.SKBTI.1298	1939.SKBTI.1301	1939.SKBTI.1305	1939.SKBTI.1312	1939.SKBTI.1313	1939.SKBTI.1322	1939.SKBTI.1334	1939.SKBTI.1335	1939.SKBTI.1342	1939.SKBTI.1314	1939.SKBTI.0508	1939.SKBTI.0611	1939.SKBTI012	1939.SKBTI.0892	1939.SKBTI.0908	1939.SKBTI.0895	1939.SKBTI.0917	1939.SKBTI.1046	1939.SKBTI.0254.a	1939.SKBTI014	1939.SKBTI038	1939.SKBTI069	1939.SKBTI089.b	1939.SKBTI085	1939.SKBTI.0211.b	1939.SKBTI.0282.b	1939.SKBTI.0203	1939.SKBTI.1141	1939.SKBTI.1180	1939.SKBTI.1205	1939.SKBTI.1293	1939.SKBTI.1294	1939.SKBTI.1307	1939.SKBTI.1309	1939.SKBTI.1315	1939.SKBTI.1341	1939.SKBTI.0411	1939.SKBTI.1084	1939.SKBTI.0640	1939.SKBTI.1045	1939.SKBTI.0761	1939.SKBTI.0253.b	1939.SKBTI.0565	1939.SKBTI.0313	1939.SKBTI.0178	1939.SKBTI.0255.a	1939.SKBTI.1077	1939.SKBTI.1013	1939.SKBTI.1014	1939.SKBTI.1031	1939.SKBTI.1047	1939.SKBTI.0697	1939.SKBTI018	1939.SKBTI078	1939.SKBTI088	1939.SKBTI.0144	1939.SKBTI.1176	1939.SKBTI.1183	1939.SKBTI.1187	1939.SKBTI.1271	1939.SKBTI.0127	1939.SKBTI.0537	1939.SKBTI.0211.a	1939.SKBTI.0250.a	1939.SKBTI.1041	1939.SKBTI060	1939.SKBTI080	1939.SKBTI091.b	1939.SKBTI.0156	1939.SKBTI.0167	1939.SKBTI.0186	1939.SKBTI.0187	1939.SKBTI.0205	1939.SKBTI.0269	1939.SKBTI.1355	1939.SKBTI.1078	1939.SKBTI.1079	1939.SKBTI.1118	1939.SKBTI.1126	1939.SKBTI.1128	1939.SKBTI.1140	1939.SKBTI.1172	1939.SKBTI.1178	1939.SKBTI.1186	1939.SKBTI.1194	1939.SKBTI.1202	1939.SKBTI.1215	1939.SKBTI.1241	1939.SKBTI.1148	1939.SKBTI.1152	1939.SKBTI.1260	1939.SKBTI.1263	1939.SKBTI.1299	1939.SKBTI.1311	1939.SKBTI.1170	1939.SKBTI.0530	1939.SKBTI.0528	1939.SKBTI.0497	1939.SKBTI.0533	1939.SKBTI.0485	1939.SKBTI.0548	1939.SKBTI.0491	1939.SKBTI.0493	1939.SKBTI.0494	1939.SKBTI.0510	1939.SKBTI.0538	1939.SKBTI.0540	1939.SKBTI.0561	1939.SKBTI.0563	1939.SKBTI.0590	1939.SKBTI.0594	1939.SKBTI.0571	1939.SKBTI.0643	1939.SKBTI.0619	1939.SKBTI.0659	1939.SKBTI.0660	1939.SKBTI.0663	1939.SKBTI.0634	1939.SKBTI.0656	1939.SKBTI.0768	1939.SKBTI.0672.a	1939.SKBTI.0683	1939.SKBTI.0304	1939.SKBTI.0107.a	1939.SKBTI.0261.a	1939.SKBTI.1070	1939.SKBTI.1074	1939.SKBTI.1069	1939.SKBTI.1073	1939.SKBTI.0979	1939.SKBTI.0999	1939.SKBTI.1036	1939.SKBTI.1015	1939.SKBTI.1028	1939.SKBTI.1042	1939.SKBTI.1023	1939.SKBTI.0264.a	1939.SKBTI.0764	1939.SKBTI.0395	1939.SKBTI.0672.b	1939.SKBTI002	1939.SKBTI044	1939.SKBTI.0108	1939.SKBTI.0126	1939.SKBTI.0107.b	1939.SKBTI.0141.b	1939.SKBTI.0169	1939.SKBTI.0196	1939.SKBTI.0218	1939.SKBTI.1085	1939.SKBTI.1123	1939.SKBTI.1090	1939.SKBTI.1088	1939.SKBTI.1166	1939.SKBTI.1089	1939.SKBTI.1109	1939.SKBTI.1232	1939.SKBTI.1192	1939.SKBTI.1231	1939.SKBTI.1237	1939.SKBTI.1246	1939.SKBTI.0977	1939.SKBTI.1270	1939.SKBTI.1265	1939.SKBTI.1257	1939.SKBTI.1269	1939.SKBTI.1310	1939.SKBTI.0507	1939.SKBTI.0255.b	1939.SKBTI.1203	1939.SKBTI.0519	1939.SKBTI.0576	1939.SKBTI.0667	1939.SKBTI.0589	1939.SKBTI.0597	1939.SKBTI.0581	1939.SKBTI091.a	1939.SKBTI.1055	1939.SKBTI.0391	1939.SKBTI.0762	1939.SKBTI067	1939.SKBTI.0114	1939.SKBTI.1225	1939.SKBTI.1043
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018784634169249554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.184080078545942e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075692248730478105	0.0	0.0	0.0	0.0	0.0	4.801690194948622e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.254722682010457e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfomicrobiaceae;g__Desulfomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4227740763173834e-05	0.0	0.0	0.0	0.0	9.786076370539996e-06	0.0	0.0	0.0	0.0	0.0	4.079800905715801e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.831711242240785e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6724605177086255e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
